direction,asset,open_time,open_price,label,expiration,trade_amount,hour,weekday,is_weekend,source
SELL,EURUSD,2020-07-22,1.15357,1,S60,0.01,0,2,0,forex
BUY,USDCHF,2020-07-22,0.93246,0,S60,0.01,0,2,0,forex
SELL,EURUSD,2020-07-22,1.15879,1,S60,0.01,0,2,0,forex
SELL,EURUSD,2020-07-22,1.15934,1,S60,0.01,0,2,0,forex
BUY,EURUSD,2020-07-22,1.15882,1,S60,0.01,0,2,0,forex
SELL,EURUSD,2020-07-22,1.15872,1,S60,0.01,0,2,0,forex
SELL,GBPUSD,2020-07-22,1.27381,1,S60,0.01,0,2,0,forex
SELL,EURUSD,2020-07-22,1.15713,1,S60,0.01,0,2,0,forex
SELL,GBPUSD,2020-07-23,1.27369,1,S60,0.01,0,3,0,forex
BUY,GBPAUD,2020-07-23,1.78711,1,S60,0.01,0,3,0,forex
SELL,EURUSD,2020-07-23,1.15847,1,S60,0.01,0,3,0,forex
SELL,USDJPY,2020-07-23,107.007,1,S60,0.01,0,3,0,forex
SELL,EURUSD,2020-07-23,1.16187,1,S60,0.01,0,3,0,forex
BUY,USDJPY,2020-07-23,106.821,1,S60,0.01,0,3,0,forex
SELL,USDJPY,2020-07-23,106.83,1,S60,0.01,0,3,0,forex
SELL,EURUSD,2020-07-23,1.16035,1,S60,0.01,0,3,0,forex
BUY,USDJPY,2020-07-23,106.777,1,S60,0.01,0,3,0,forex
BUY,EURUSD,2020-07-23,1.15932,1,S60,0.01,0,3,0,forex
SELL,USDJPY,2020-07-24,106.841,1,S60,0.01,0,4,0,forex
SELL,EURUSD,2020-07-24,1.1602,1,S60,0.01,0,4,0,forex
BUY,USDJPY,2020-07-24,106.512,1,S60,0.01,0,4,0,forex
SELL,EURUSD,2020-07-24,1.1614,1,S60,0.01,0,4,0,forex
SELL,EURUSD,2020-07-24,1.16139,1,S60,0.01,0,4,0,forex
SELL,EURUSD,2020-07-24,1.16159,1,S60,0.01,0,4,0,forex
SELL,GBPUSD,2020-07-27,1.28689,1,S60,0.01,0,0,0,forex
BUY,USDJPY,2020-07-27,105.24,1,S60,0.01,0,0,0,forex
SELL,USDCHF,2020-07-27,0.91966,1,S60,0.01,0,0,0,forex
SELL,USDJPY,2020-07-27,105.115,0,S60,0.02,0,0,0,forex
SELL,GBPAUD,2020-07-27,1.80499,1,S60,0.01,0,0,0,forex
BUY,USDJPY,2020-07-27,105.361,1,S60,0.01,0,0,0,forex
SELL,GBPUSD,2020-07-27,1.28721,1,S60,0.02,0,0,0,forex
SELL,USDJPY,2020-07-28,105.355,1,S60,0.03,0,1,0,forex
SELL,GBPJPY,2020-07-28,135.688,1,S60,0.03,0,1,0,forex
SELL,GBPJPY,2020-07-28,135.688,1,S60,0.03,0,1,0,forex
SELL,USDJPY,2020-07-28,105.318,1,S60,0.01,0,1,0,forex
BUY,GBPJPY,2020-07-28,135.684,0,S60,0.03,0,1,0,forex
BUY,GBPJPY,2020-07-28,135.728,1,S60,0.01,0,1,0,forex
SELL,GBPJPY,2020-07-28,135.736,0,S60,0.01,0,1,0,forex
BUY,GBPJPY,2020-07-28,136.108,0,S60,0.01,0,1,0,forex
SELL,GBPJPY,2020-07-28,136.068,1,S60,0.01,0,1,0,forex
SELL,EURUSD,2020-07-28,1.17231,1,S60,0.01,0,1,0,forex
BUY,USDCHF,2020-07-28,0.91742,1,S60,0.01,0,1,0,forex
SELL,GBPUSD,2020-07-28,1.29439,1,S60,0.01,0,1,0,forex
SELL,GBPJPY,2020-07-28,135.94,1,S60,0.01,0,1,0,forex
SELL,GBPUSD,2020-07-28,1.29354,1,S60,0.01,0,1,0,forex
SELL,EURUSD,2020-07-29,1.17203,1,S60,0.01,0,2,0,forex
SELL,EURUSD,2020-07-29,1.17744,1,S60,0.01,0,2,0,forex
BUY,USDJPY,2020-07-29,105.003,1,S60,0.01,0,2,0,forex
BUY,USDCHF,2020-07-29,0.91363,1,S60,0.01,0,2,0,forex
BUY,CADJPY,2020-07-29,78.528,1,S60,0.01,0,2,0,forex
SELL,CADJPY,2020-07-29,78.491,0,S60,0.01,0,2,0,forex
SELL,USDJPY,2020-07-29,104.974,1,S60,0.01,0,2,0,forex
BUY,USDJPY,2020-07-29,105.019,1,S60,0.01,0,2,0,forex
BUY,CADJPY,2020-07-29,78.71,1,S60,0.01,0,2,0,forex
BUY,USDCHF,2020-07-30,0.91233,1,S60,0.01,0,3,0,forex
SELL,USDJPY,2020-07-30,105.002,0,S60,0.01,0,3,0,forex
BUY,EURUSD,2020-07-30,1.17874,0,S60,0.01,0,3,0,forex
SELL,USDCHF,2020-07-30,0.91243,0,S60,0.01,0,3,0,forex
BUY,GBPUSD,2020-07-30,1.29832,1,S60,0.01,0,3,0,forex
SELL,GBPCHF,2020-07-30,1.19004,1,S60,0.01,0,3,0,forex
SELL,GBPUSD,2020-07-30,1.30339,0,S60,0.01,0,3,0,forex
BUY,GBPUSD,2020-07-30,1.30545,1,S60,0.01,0,3,0,forex
SELL,GBPUSD,2020-07-30,1.30459,1,S60,0.01,0,3,0,forex
BUY,USDCAD,2020-07-30,1.34535,1,S60,0.01,0,3,0,forex
SELL,USDCAD,2020-07-30,1.34415,1,S60,0.01,0,3,0,forex
BUY,USDCAD,2020-07-30,1.34473,1,S60,0.01,0,3,0,forex
BUY,USDCAD,2020-07-30,1.34496,0,S60,0.01,0,3,0,forex
SELL,USDCAD,2020-07-30,1.34245,1,S60,0.01,0,3,0,forex
SELL,USDCAD,2020-07-30,1.34207,1,S60,0.01,0,3,0,forex
BUY,EURUSD,2020-08-07,1.17586,1,S60,0.01,0,4,0,forex
BUY,EURCAD,2020-08-12,1.56333,0,S60,0.01,0,2,0,forex
SELL,EURCAD,2020-08-12,1.56272,0,S60,0.01,0,2,0,forex
SELL,EURUSD,2020-08-12,1.17236,1,S60,0.01,0,2,0,forex
SELL,GBPUSD,2020-08-13,1.30574,0,S60,0.01,0,3,0,forex
SELL,USDJPY,2020-08-13,106.679,1,S60,0.01,0,3,0,forex
BUY,GBPUSD,2020-08-13,1.30689,1,S60,0.01,0,3,0,forex
BUY,EURUSD,2020-08-13,1.18162,0,S60,0.01,0,3,0,forex
SELL,EURUSD,2020-08-17,1.18479,1,S60,0.01,0,0,0,forex
SELL,EURUSD,2020-08-17,1.18458,1,S60,0.01,0,0,0,forex
SELL,GBPCHF,2020-08-17,1.18808,0,S60,0.01,0,0,0,forex
SELL,EURUSD,2020-08-31,1.19113,1,S60,0.01,0,0,0,forex
SELL,GBPUSD,2020-08-31,1.33509,1,S60,0.01,0,0,0,forex
SELL,EURUSD,2020-08-31,1.19545,1,S60,0.01,0,0,0,forex
SELL,GBPUSD,2020-08-31,1.33772,1,S60,0.01,0,0,0,forex
SELL,GBPUSD,2020-09-01,1.34756,1,S60,0.01,0,1,0,forex
BUY,GBPUSD,2020-09-01,1.34559,1,S60,0.01,0,1,0,forex
BUY,GBPUSD,2020-09-01,1.34122,1,S60,0.01,0,1,0,forex
BUY,GBPUSD,2020-09-01,1.34205,0,S60,0.01,0,1,0,forex
SELL,EURUSD,2020-09-10,1.18935,1,S60,0.01,0,3,0,forex
BUY,EURUSD,2020-09-10,1.1823,1,S60,0.01,0,3,0,forex
BUY,EURUSD,2020-09-11,1.18176,1,S60,0.01,0,4,0,forex
BUY,GBPUSD,2020-09-11,1.28029,1,S60,0.01,0,4,0,forex
BUY,USDCHF,2020-09-14,0.90691,1,S60,0.01,0,0,0,forex
SELL,EURUSD,2020-09-14,1.18756,1,S60,0.01,0,0,0,forex
SELL,EURUSD,2020-09-16,1.18741,1,S60,0.02,0,2,0,forex
SELL,GBPUSD,2020-09-16,1.29876,1,S60,0.02,0,2,0,forex
SELL,GBPUSD,2020-09-16,1.29812,1,S60,0.02,0,2,0,forex
BUY,GBPUSD,2020-09-16,1.29654,1,S60,0.02,0,2,0,forex
SELL,GBPUSD,2020-09-16,1.29836,1,S60,0.02,0,2,0,forex
BUY,GBPUSD,2020-09-16,1.29777,1,S60,0.02,0,2,0,forex
BUY,GBPUSD,2020-09-16,1.29825,1,S60,0.02,0,2,0,forex
BUY,GBPUSD,2020-09-16,1.29677,1,S60,0.02,0,2,0,forex
BUY,GBPUSD,2020-09-16,1.29571,1,S60,0.02,0,2,0,forex
SELL,GBPUSD,2020-09-16,1.29641,1,S60,0.03,0,2,0,forex
BUY,GBPUSD,2020-09-16,1.29604,1,S60,0.03,0,2,0,forex
BUY,GBPUSD,2020-09-17,1.29496,1,S60,0.03,0,3,0,forex
BUY,GBPUSD,2020-09-17,1.29171,1,S60,0.03,0,3,0,forex
SELL,GBPUSD,2020-09-17,1.29835,1,S60,0.03,0,3,0,forex
BUY,GBPUSD,2020-09-17,1.2957,1,S60,0.03,0,3,0,forex
SELL,GBPUSD,2020-09-17,1.29582,1,S60,0.03,0,3,0,forex
BUY,GBPUSD,2020-09-17,1.29501,1,S60,0.03,0,3,0,forex
BUY,GBPUSD,2020-09-17,1.29601,1,S60,0.03,0,3,0,forex
SELL,EURUSD,2020-09-18,1.18458,1,S60,0.03,0,4,0,forex
SELL,GBPUSD,2020-09-18,1.29863,1,S60,0.03,0,4,0,forex
BUY,GBPUSD,2020-09-18,1.29732,1,S60,0.04,0,4,0,forex
SELL,GBPUSD,2020-09-18,1.29548,1,S60,0.05,0,4,0,forex
SELL,GBPUSD,2020-09-18,1.29759,1,S60,0.03,0,4,0,forex
SELL,GBPUSD,2020-09-18,1.29514,1,S60,0.04,0,4,0,forex
SELL,GBPUSD,2020-09-18,1.29633,1,S60,0.04,0,4,0,forex
SELL,EURUSD,2020-09-18,1.1865,1,S60,0.03,0,4,0,forex
SELL,EURUSD,2020-09-18,1.18631,1,S60,0.04,0,4,0,forex
BUY,GBPUSD,2020-09-18,1.29441,1,S60,0.04,0,4,0,forex
BUY,EURUSD,2020-09-21,1.18562,1,S60,0.04,0,0,0,forex
SELL,GBPUSD,2020-09-21,1.28237,1,S60,0.04,0,0,0,forex
BUY,USDCHF,2020-09-22,0.91585,1,S60,0.01,0,1,0,forex
SELL,GBPUSD,2020-09-28,1.29081,1,S60,0.03,0,0,0,forex
SELL,EURUSD,2020-09-30,1.17461,1,S60,0.03,0,2,0,forex
SELL,GBPUSD,2020-09-30,1.29244,1,S60,0.03,0,2,0,forex
BUY,GBPUSD,2020-10-01,1.28862,1,S60,0.03,0,3,0,forex
SELL,GBPUSD,2020-10-01,1.28901,1,S60,0.04,0,3,0,forex
SELL,EURUSD,2020-10-02,1.17148,1,S60,0.03,0,4,0,forex
SELL,GBPUSD,2020-10-02,1.29061,1,S60,0.03,0,4,0,forex
SELL,GBPUSD,2020-10-02,1.29344,1,S60,0.04,0,4,0,forex
SELL,GBPUSD,2020-10-02,1.29264,1,S60,0.04,0,4,0,forex
SELL,EURUSD,2020-10-05,1.17887,1,S60,0.05,0,0,0,forex
SELL,GBPUSD,2020-10-06,1.29648,1,S60,0.05,0,1,0,forex
SELL,GBPUSD,2020-10-06,1.29558,1,S60,0.05,0,1,0,forex
SELL,EURUSD,2020-10-06,1.17792,1,S60,0.05,0,1,0,forex
SELL,GBPUSD,2020-10-07,1.2876,0,S60,0.06,0,2,0,forex
SELL,EURUSD,2020-10-07,1.1772,1,S60,0.06,0,2,0,forex
SELL,EURUSD,2020-10-07,1.17649,1,S60,0.06,0,2,0,forex
SELL,USDJPY,2020-10-09,106.015,1,S60,0.07,0,4,0,forex
SELL,GBPUSD,2020-10-16,1.29257,1,S60,0.08,0,4,0,forex
SELL,GBPUSD,2020-10-19,1.29934,1,S60,0.08,0,0,0,forex
SELL,EURUSD,2020-10-26,1.18406,1,S60,0.1,0,0,0,forex
SELL,EURUSD,2020-10-26,1.18051,0,S60,0.1,0,0,0,forex
BUY,EURUSD,2020-10-26,1.18165,1,S60,0.1,0,0,0,forex
SELL,EURUSD,2020-10-26,1.18215,1,S60,0.12,0,0,0,forex
BUY,GBPUSD,2020-10-26,1.29996,1,S60,0.12,0,0,0,forex
BUY,GBPUSD,2020-10-26,1.30096,1,S60,0.12,0,0,0,forex
BUY,GBPUSD,2020-10-28,1.29446,1,S60,0.1,0,2,0,forex
BUY,GBPUSD,2020-10-28,1.29907,1,S60,0.1,0,2,0,forex
SELL,GBPUSD,2020-11-04,1.31233,1,S60,0.1,0,2,0,forex
SELL,EURUSD,2020-11-04,1.17331,1,S60,0.1,0,2,0,forex
BUY,GBPUSD,2020-11-05,1.296,1,S60,0.1,0,3,0,forex
SELL,GBPUSD,2020-11-10,1.32571,1,S60,0.02,0,1,0,forex
SELL,USDJPY,2020-11-11,105.522,0,S60,0.02,0,2,0,forex
BUY,TESLA,2020-11-13,406.28,1,S60,1.0,0,4,0,forex
SELL,GBPUSD,2020-11-16,1.32247,1,S60,0.03,0,0,0,forex
SELL,GBPUSD,2020-11-17,1.32652,1,S60,0.04,0,1,0,forex
SELL,EURUSD,2020-11-18,1.18545,0,S60,0.04,0,2,0,forex
BUY,GBPUSD,2020-11-18,1.32811,0,S60,0.04,0,2,0,forex
SELL,EURUSD,2020-11-19,1.18466,1,S60,0.05,0,3,0,forex
SELL,EURGBP,2020-11-19,0.89456,1,S60,0.05,0,3,0,forex
SELL,GBPUSD,2020-11-19,1.32412,0,S60,0.05,0,3,0,forex
SELL,GBPUSD,2020-11-19,1.32413,1,S60,0.05,0,3,0,forex
SELL,EURGBP,2020-11-19,0.8957,1,S60,0.05,0,3,0,forex
BUY,EURUSD,2020-11-19,1.18261,1,S60,0.05,0,3,0,forex
SELL,GBPUSD,2020-11-23,1.33062,1,S60,0.05,0,0,0,forex
SELL,USDCHF,2020-11-23,0.91342,1,S60,0.05,0,0,0,forex
BUY,GBPUSD,2020-11-24,1.33363,0,S60,0.05,0,1,0,forex
SELL,GBPUSD,2020-11-24,1.33275,1,S60,0.05,0,1,0,forex
SELL,EURUSD,2020-11-25,1.18964,1,S60,0.06,0,2,0,forex
BUY,USDCHF,2020-11-25,0.90949,1,S60,0.06,0,2,0,forex
SELL,EURGBP,2020-11-26,0.89301,1,S60,0.07,0,3,0,forex
SELL,GBPUSD,2020-11-27,1.33727,1,S60,0.06,0,4,0,forex
SELL,EURGBP,2020-11-27,0.89468,1,S60,0.06,0,4,0,forex
SELL,EURJPY,2020-11-27,124.323,1,S60,0.06,0,4,0,forex
SELL,EURGBP,2020-11-27,0.89849,1,S60,0.06,0,4,0,forex
SELL,EURUSD,2020-11-30,1.19702,0,S60,0.06,0,0,0,forex
BUY,GBPUSD,2020-11-30,1.33299,1,S60,0.06,0,0,0,forex
BUY,EURGBP,2020-11-30,0.89645,0,S60,0.06,0,0,0,forex
SELL,EURUSD,2020-11-30,1.19596,1,S60,0.06,0,0,0,forex
BUY,EURUSD,2020-12-01,1.19321,1,S60,0.06,0,1,0,forex
SELL,EURJPY,2020-12-01,124.913,1,S60,0.07,0,1,0,forex
BUY,GBPUSD,2020-12-01,1.33332,1,S60,0.07,0,1,0,forex
SELL,EURGBP,2020-12-21,0.91269,0,S60,0.07,0,0,0,forex
SELL,USDCHF,2020-12-21,0.89113,1,S60,0.07,0,0,0,forex
BUY,GBPUSD,2020-12-21,1.32754,1,S60,0.07,0,0,0,forex
BUY,GBPUSD,2020-12-21,1.33258,0,S60,0.07,0,0,0,forex
SELL,USDCHF,2020-12-23,0.89017,1,S60,0.07,0,2,0,forex
BUY,EURUSD,2020-12-23,1.21689,1,S60,0.07,0,2,0,forex
SELL,GBPUSD,2020-12-23,1.35239,0,S60,0.07,0,2,0,forex
SELL,GBPUSD,2020-12-23,1.35282,1,S60,0.07,0,2,0,forex
BUY,EURUSD,2020-12-23,1.21776,1,S60,0.07,0,2,0,forex
SELL,GBPUSD,2020-12-24,1.36159,1,S60,0.07,0,3,0,forex
SELL,GBPUSD,2020-12-24,1.35421,1,S60,0.07,0,3,0,forex
SELL,GBPUSD,2020-12-24,1.35321,0,S60,0.07,0,3,0,forex
BUY,EURGBP,2020-12-28,0.90075,1,S60,0.07,0,0,0,forex
BUY,USDCHF,2020-12-28,0.88862,1,S60,0.07,0,0,0,forex
SELL,EURGBP,2020-12-29,0.90708,1,S60,0.07,0,1,0,forex
SELL,USDCHF,2020-12-29,0.88642,1,S60,0.07,0,1,0,forex
SELL,EURUSD,2020-12-29,1.22526,1,S60,0.07,0,1,0,forex
SELL,EURJPY,2020-12-29,127.025,1,S60,0.07,0,1,0,forex
BUY,USDCHF,2020-12-29,0.88426,1,S60,0.07,0,1,0,forex
BUY,EURJPY,2021-01-04,126.491,0,S60,0.1,0,0,0,forex
SELL,EURUSD,2021-01-04,1.22972,1,S60,0.1,0,0,0,forex
SELL,EURGBP,2021-01-05,0.90314,0,S60,0.01,0,1,0,forex
SELL,EURUSD,2021-01-05,1.2282,1,S60,0.02,0,1,0,forex
SELL,GBPCAD,2021-01-05,1.73323,1,S60,0.07,0,1,0,forex
BUY,GBPCAD,2021-01-06,1.72685,1,S60,0.05,0,2,0,forex
SELL,NZDUSD,2021-01-06,0.73022,1,S60,0.04,0,2,0,forex
SELL,USDCHF,2021-01-06,0.88128,1,S60,0.1,0,2,0,forex
SELL,EURGBP,2021-01-07,0.90697,1,S60,0.05,0,3,0,forex
BUY,EURUSD,2021-01-07,1.2264,1,S60,0.05,0,3,0,forex
BUY,EURGBP,2021-01-08,0.90093,1,S60,0.1,0,4,0,forex
BUY,GBPUSD,2021-01-08,1.35637,1,S60,0.05,0,4,0,forex
BUY,XAGUSD,2021-01-08,24.686,0,S60,0.05,0,4,0,forex
BUY,XAGUSD,2021-01-08,24.81,1,S60,0.01,0,4,0,forex
BUY,EURUSD,2021-01-08,1.22001,1,S60,0.1,0,4,0,forex
BUY,XAGUSD,2021-01-08,25.095,1,S60,0.01,0,4,0,forex
SELL,USDCHF,2021-01-08,0.88683,1,S60,0.05,0,4,0,forex
SELL,USDCAD,2021-01-11,1.27819,0,S60,0.1,0,0,0,forex
SELL,USDCAD,2021-01-11,1.28262,1,S60,0.1,0,0,0,forex
BUY,XAUUSD,2021-01-15,1826.79,1,S60,0.01,0,4,0,forex
BUY,NZDUSD,2021-01-19,0.71221,1,S60,0.1,0,1,0,forex
SELL,XAGUSD,2021-01-19,25.204,1,S60,0.01,0,1,0,forex
BUY,NZDUSD,2021-01-19,0.71407,0,S60,0.1,0,1,0,forex
SELL,EURUSD,2021-01-19,1.21253,1,S60,0.1,0,1,0,forex
SELL,GBPUSD,2021-01-20,1.36986,1,S60,0.05,0,2,0,forex
SELL,USDCHF,2021-01-20,0.89147,1,S60,0.05,0,2,0,forex
BUY,GBPCAD,2021-01-20,1.72516,0,S60,0.06,0,2,0,forex
SELL,GBPUSD,2021-01-20,1.36593,1,S60,0.06,0,2,0,forex
SELL,EURUSD,2021-01-21,1.21439,0,S60,0.07,0,3,0,forex
SELL,NZDUSD,2021-01-21,0.72178,1,S60,0.04,0,3,0,forex
SELL,NZDUSD,2021-01-21,0.7206,0,S60,0.1,0,3,0,forex
SELL,NZDUSD,2021-01-22,0.72161,1,S60,0.1,0,4,0,forex
SELL,USDCAD,2021-01-22,1.26975,1,S60,0.2,0,4,0,forex
BUY,XAUUSD,2021-01-22,1845.09,0,S60,0.05,0,4,0,forex
SELL,EURGBP,2021-01-22,0.89108,1,S60,0.15,0,4,0,forex
SELL,GBPCAD,2021-01-22,1.74218,1,S60,0.15,0,4,0,forex
SELL,USDCAD,2021-01-25,1.2717,1,S60,0.1,0,0,0,forex
SELL,EURUSD,2021-01-25,1.21516,1,S60,0.15,0,0,0,forex
SELL,USDCAD,2021-01-25,1.27314,0,S60,0.15,0,0,0,forex
SELL,USDCAD,2021-01-25,1.27665,1,S60,0.15,0,0,0,forex
SELL,GBPCAD,2021-01-26,1.745,1,S60,0.15,0,1,0,forex
SELL,GBPUSD,2021-01-27,1.37344,1,S60,0.16,0,2,0,forex
SELL,GBPUSD,2021-01-27,1.371,1,S60,0.16,0,2,0,forex
SELL,USDCAD,2021-01-27,1.27611,1,S60,0.16,0,2,0,forex
SELL,USDCAD,2021-01-28,1.28108,0,S60,0.1,0,3,0,forex
SELL,GBPCAD,2021-01-28,1.75168,0,S60,0.1,0,3,0,forex
SELL,USDCAD,2021-01-28,1.28581,1,S60,0.17,0,3,0,forex
SELL,GBPJPY,2021-01-28,143.163,1,S60,0.15,0,3,0,forex
SELL,EURUSD,2021-01-28,1.21366,1,S60,0.15,0,3,0,forex
SELL,USDCHF,2021-02-01,0.89571,1,S60,0.17,0,0,0,forex
SELL,USDCHF,2021-02-01,0.89585,1,S60,0.17,0,0,0,forex
SELL,USDCHF,2021-02-01,0.89542,1,S60,0.17,0,0,0,forex
SELL,USDCHF,2021-02-01,0.89683,0,S60,0.17,0,0,0,forex
SELL,XAGUSD,2021-02-01,29.083,1,S60,0.01,0,0,0,forex
BUY,EURUSD,2021-02-02,1.20398,0,S60,0.2,0,1,0,forex
BUY,XAUUSD,2021-02-02,1834.47,0,S60,0.01,0,1,0,forex
SELL,GBPUSD,2021-02-04,1.36772,1,S60,0.18,0,3,0,forex
SELL,GBPUSD,2021-02-04,1.36631,1,S60,0.2,0,3,0,forex
SELL,XAUUSD,2021-02-05,1812.09,1,S60,0.02,0,4,0,forex
SELL,EURUSD,2021-02-08,1.20397,1,S60,0.2,0,0,0,forex
SELL,EURUSD,2021-02-08,1.20219,0,S60,0.2,0,0,0,forex
SELL,AUDNZD,2021-02-08,1.0664,0,S60,0.2,0,0,0,forex
SELL,XAUUSD,2021-02-09,1836.84,1,S60,0.03,0,1,0,forex
SELL,GBPUSD,2021-02-10,1.38136,0,S60,0.16,0,2,0,forex
SELL,EURJPY,2021-02-10,127.04,0,S60,0.12,0,2,0,forex
SELL,GBPUSD,2021-02-10,1.38348,0,S60,0.1,0,2,0,forex
SELL,EURUSD,2021-02-10,1.21176,0,S60,0.12,0,2,0,forex
SELL,XAUUSD,2021-02-10,1852.52,1,S60,0.02,0,2,0,forex
SELL,EURUSD,2021-02-10,1.21373,1,S60,0.09,0,2,0,forex
SELL,GBPCAD,2021-02-16,1.76623,1,S60,0.08,0,1,0,forex
BUY,XAUUSD,2021-02-16,1795.71,1,S60,0.03,0,1,0,forex
BUY,XAUUSD,2021-02-17,1777.91,1,S60,0.03,0,2,0,forex
SELL,EURUSD,2021-02-19,1.21326,1,S60,0.13,0,4,0,forex
SELL,NZDUSD,2021-02-19,0.72997,1,S60,0.14,0,4,0,forex
SELL,AUDUSD,2021-02-22,0.78903,1,S60,0.03,0,0,0,forex
SELL,GBPUSD,2021-02-22,1.40345,1,S60,0.03,0,0,0,forex
BUY,EURGBP,2021-02-22,0.86418,1,S60,0.03,0,0,0,forex
SELL,EURCHF,2021-02-22,1.0873,0,S60,0.03,0,0,0,forex
SELL,EURCHF,2021-02-22,1.08994,1,S60,0.07,0,0,0,forex
SELL,EURCHF,2021-02-22,1.08994,1,S60,0.07,0,0,0,forex
SELL,EURCHF,2021-02-24,1.09951,0,S60,0.03,0,2,0,forex
SELL,XAUUSD,2021-02-24,1812.04,1,S60,0.01,0,2,0,forex
BUY,EURUSD,2021-02-24,1.21319,1,S60,0.1,0,2,0,forex
SELL,XAUUSD,2021-02-24,1798.64,1,S60,0.03,0,2,0,forex
BUY,EURUSD,2021-02-24,1.21442,1,S60,0.12,0,2,0,forex
SELL,USDCHF,2021-02-24,0.90693,1,S60,0.13,0,2,0,forex
SELL,EURUSD,2021-02-25,1.21686,1,S60,0.12,0,3,0,forex
SELL,EURUSD,2021-02-25,1.22183,1,S60,0.03,0,3,0,forex
SELL,EURUSD,2021-02-25,1.22203,0,S60,0.04,0,3,0,forex
SELL,EURUSD,2021-02-25,1.22357,1,S60,0.03,0,3,0,forex
BUY,EURUSD,2021-02-25,1.21795,0,S60,0.12,0,3,0,forex
BUY,XAUUSD,2021-02-25,1771.37,1,S60,0.04,0,3,0,forex
BUY,EURUSD,2021-02-26,1.21431,1,S60,0.14,0,4,0,forex
BUY,EURUSD,2021-02-26,1.21205,1,S60,0.14,0,4,0,forex
BUY,XAUUSD,2021-02-26,1729.17,1,S60,0.05,0,4,0,forex
BUY,XAUUSD,2021-03-01,1742.17,1,S60,0.04,0,0,0,forex
BUY,EURUSD,2021-03-01,1.20404,1,S60,0.04,0,0,0,forex
BUY,XAUUSD,2021-03-02,1733.43,1,S60,0.04,0,1,0,forex
SELL,EURUSD,2021-03-02,1.20886,0,S60,0.1,0,1,0,forex
SELL,EURUSD,2021-03-02,1.20874,0,S60,0.1,0,1,0,forex
SELL,EURUSD,2021-03-02,1.20942,1,S60,0.2,0,1,0,forex
SELL,EURUSD,2021-03-03,1.20852,1,S60,0.14,0,2,0,forex
SELL,EURUSD,2021-03-03,1.20691,1,S60,0.14,0,2,0,forex
SELL,XAUUSD,2021-03-03,1723.87,0,S60,0.05,0,2,0,forex
SELL,EURCHF,2021-03-03,1.10688,1,S60,0.15,0,2,0,forex
BUY,XAUUSD,2021-03-03,1716.17,1,S60,0.05,0,2,0,forex
BUY,EURUSD,2021-03-03,1.20533,1,S60,0.1,0,2,0,forex
SELL,EURUSD,2021-03-04,1.20613,1,S60,0.15,0,3,0,forex
BUY,XAUUSD,2021-03-04,1710.43,1,S60,0.05,0,3,0,forex
BUY,XAUUSD,2021-03-04,1711.61,1,S60,0.05,0,3,0,forex
BUY,EURUSD,2021-03-04,1.20434,0,S60,0.12,0,3,0,forex
SELL,EURUSD,2021-03-04,1.20433,0,S60,0.14,0,3,0,forex
BUY,EURUSD,2021-03-08,1.18676,0,S60,0.05,0,0,0,forex
BUY,EURUSD,2021-03-09,1.18931,1,S60,0.05,0,1,0,forex
SELL,XAUUSD,2021-03-09,1717.79,1,S60,0.05,0,1,0,forex
BUY,EURUSD,2021-03-10,1.18802,1,S60,0.05,0,2,0,forex
BUY,EURUSD,2021-03-10,1.18853,1,S60,0.05,0,2,0,forex
BUY,EURUSD,2021-03-10,1.18838,1,S60,0.05,0,2,0,forex
BUY,EURUSD,2021-03-10,1.18915,1,S60,0.05,0,2,0,forex
BUY,EURUSD,2021-03-10,1.19036,1,S60,0.05,0,2,0,forex
BUY,EURUSD,2021-03-10,1.1909,1,S60,0.05,0,2,0,forex
BUY,EURUSD,2021-03-10,1.19186,1,S60,0.06,0,2,0,forex
SELL,EURUSD,2021-03-11,1.19654,1,S60,0.1,0,3,0,forex
SELL,EURUSD,2021-03-11,1.19516,0,S60,0.1,0,3,0,forex
SELL,EURUSD,2021-03-11,1.19697,1,S60,0.05,0,3,0,forex
BUY,EURUSD,2021-03-11,1.1951,1,S60,0.1,0,3,0,forex
BUY,EURUSD,2021-03-11,1.19378,1,S60,0.1,0,3,0,forex
BUY,EURUSD,2021-03-12,1.19334,1,S60,0.15,0,4,0,forex
SELL,EURGBP,2021-03-15,0.85954,1,S60,0.15,0,0,0,forex
SELL,CHFJPY,2021-03-16,117.682,1,S60,0.1,0,1,0,forex
SELL,CHFJPY,2021-03-16,117.961,1,S60,0.1,0,1,0,forex
BUY,EURUSD,2021-03-17,1.18969,1,S60,0.1,0,2,0,forex
SELL,EURNZD,2021-03-17,1.66257,1,S60,0.1,0,2,0,forex
SELL,AUDUSD,2021-03-18,0.78109,1,S60,0.15,0,3,0,forex
BUY,XAUUSD,2021-03-18,1722.44,1,S60,0.06,0,3,0,forex
BUY,EURUSD,2021-03-18,1.19169,1,S60,0.1,0,3,0,forex
SELL,USDCAD,2021-03-18,1.24982,1,S60,0.1,0,3,0,forex
SELL,USDCAD,2021-03-18,1.25152,1,S60,0.1,0,3,0,forex
BUY,EURUSD,2021-03-19,1.18986,1,S60,0.1,0,4,0,forex
BUY,XAUUSD,2021-03-19,1736.44,1,S60,0.05,0,4,0,forex
BUY,GBPUSD,2021-03-19,1.38558,1,S60,0.1,0,4,0,forex
